"GEOID","RPL_theme1","RPL_theme2","RPL_theme3","RPL_theme4","RPL_themes","year","state"
"59714",0.3861,0.3972,0.7611,0.8278,0.725,2018,"MT"
"59715",0.4528,0.1417,0.8556,0.8306,0.6833,2018,"MT"
"59716",0.4361,0.0917,0.9806,0.7806,0.6778,2018,"MT"
"59718",0.2278,0.1833,0.8056,0.775,0.6,2018,"MT"
"59720",0.0222,0.45,0,0.3528,0.1028,2018,"MT"
"59721",0.5056,0.9278,0.4028,0.3861,0.5028,2018,"MT"
"59722",0.7111,0.5556,0.5694,0.9139,0.8333,2018,"MT"
"59724",0.2556,0.3667,0,0.1528,0.1639,2018,"MT"
"59725",0.6139,0.3556,0.875,0.9639,0.8639,2018,"MT"
"59727",0.7722,0.5194,0,0.35,0.4111,2018,"MT"
"59728",0.4694,0.2389,0.4139,0.55,0.4,2018,"MT"
"59729",0.4,0.3333,0.225,0.7278,0.5,2018,"MT"
"59730",0.3667,0.1806,0.3889,0.6139,0.3778,2018,"MT"
"59731",0.4444,0.6444,0,0.1944,0.25,2018,"MT"
"59732",0.4722,0.2556,0.9444,0.1472,0.4083,2018,"MT"
"59733",0.575,0.1361,0.5972,0.3194,0.3,2018,"MT"
"59735",0.6111,0.6667,0.2194,0.6222,0.5639,2018,"MT"
"59736",0.1306,0.7139,0.3222,0.125,0.1778,2018,"MT"
"59739",0.8722,0.9639,0.9083,0.3778,0.8194,2018,"MT"
"59740",0.4417,0.2361,0.4306,0.0972,0.1806,2018,"MT"
"59741",0.375,0.5361,0.7278,0.8917,0.7694,2018,"MT"
"59743",0.1861,0.4528,0.4139,0.5222,0.3472,2018,"MT"
"59745",0.1333,0.0722,0,0.4833,0.1361,2018,"MT"
"59746",0.3167,0.4889,0.4944,0.4389,0.3861,2018,"MT"
"59747",0.0694,0.4306,0.4306,0.4722,0.2861,2018,"MT"
"59748",0.0722,0.1778,0.2111,0.1444,0.0639,2018,"MT"
"59749",0.5278,0.8778,0.7972,0.7889,0.8222,2018,"MT"
"59750",0.3472,0.6361,0.5056,0.2389,0.3167,2018,"MT"
"59751",0.35,0.3194,0.2389,0.175,0.1972,2018,"MT"
"59752",0.4028,0.8278,0.4139,0.7444,0.6417,2018,"MT"
"59754",0.2472,0.6306,0.9889,0.3111,0.5167,2018,"MT"
"59755",0.6028,0.2194,0.5472,0.6306,0.5417,2018,"MT"
"59756",0.8667,0.1333,0.6417,0.2889,0.4361,2018,"MT"
"59758",0.4167,0.0306,0.3028,0.9444,0.4889,2018,"MT"
"59759",0.6333,0.8222,0.4694,0.8056,0.7639,2018,"MT"
"59760",0.1639,0.7722,0,0.3556,0.2639,2018,"MT"
"59761",0.0444,0.4389,0.9222,0.0861,0.2111,2018,"MT"
"59762",0.5111,0.2861,0,0.1139,0.1583,2018,"MT"
"59801",0.7472,0.2583,0.9028,0.9389,0.8833,2018,"MT"
"59802",0.6389,0.2028,0.8361,0.8889,0.7972,2018,"MT"
"59803",0.1778,0.2917,0.8694,0.7139,0.6028,2018,"MT"
"59804",0.2806,0.8389,0.475,0.8861,0.7167,2018,"MT"
"59808",0.4639,0.5861,0.8611,0.9667,0.8528,2018,"MT"
"59820",0.7778,0.9806,0.5222,0.8583,0.8944,2018,"MT"
"59821",0.8889,0.5528,0.675,0.8667,0.8861,2018,"MT"
"59823",0.6472,0.4833,0.5778,0.6389,0.6389,2018,"MT"
"59824",0.7306,0.3694,0.9778,0.8528,0.8889,2018,"MT"
"59825",0.7833,0.7833,0.8611,0.4444,0.7361,2018,"MT"
"59826",0.0611,0.1861,0.1944,0.4111,0.1333,2018,"MT"
"59827",0.5583,0.6778,0.2083,0.4083,0.4194,2018,"MT"
"59828",0.8417,0.8833,0.4389,0.6444,0.7528,2018,"MT"
"59829",0.9056,0.7944,0.3917,0.8139,0.8583,2018,"MT"
"59830",0.8556,0.9972,0,0.4639,0.6889,2018,"MT"
"59831",0.9444,0.9556,0.9417,0.5,0.9056,2018,"MT"
"59832",0.5972,0.8472,0.2778,0.6278,0.6083,2018,"MT"
"59833",0.3111,0.6278,0.4417,0.5778,0.475,2018,"MT"
"59834",0.4111,0.4222,0.1861,0.2444,0.2556,2018,"MT"
"59837",0.075,0.6583,0.2389,0.3889,0.2417,2018,"MT"
"59840",0.8194,0.9083,0.8222,0.8028,0.9139,2018,"MT"
"59841",0.9417,0.6833,0.3028,0.3833,0.6639,2018,"MT"
"59842",0.1278,0,0,0.2694,0.0361,2018,"MT"
"59843",0.2389,0.3778,0.7889,0.5139,0.4917,2018,"MT"
"59844",0.9194,0.8306,0.3167,0.6028,0.7444,2018,"MT"
"59845",0.9556,0.9167,0.9639,0.9194,0.9972,2018,"MT"
"59846",0.0833,0.3056,0.4278,0.3944,0.2167,2018,"MT"
"59847",0.2361,0.5167,0.7944,0.5333,0.5333,2018,"MT"
"59848",0.0806,0.3528,0.6083,0.3056,0.2139,2018,"MT"
"59851",0.5806,0.1194,0,0,0.0806,2018,"MT"
"59853",0.7944,0.6194,0.5194,0.2,0.4833,2018,"MT"
"59854",0.4611,0.3139,0,0.5278,0.3333,2018,"MT"
"59855",1,0.6694,0.6917,0.9167,0.9528,2018,"MT"
"59856",0.9667,0.425,0.2111,0.6861,0.7667,2018,"MT"
"59858",0.6278,0.8083,0.5028,0.6944,0.6944,2018,"MT"
"59859",0.8833,0.8583,0.4972,0.6778,0.8083,2018,"MT"
"59860",0.6861,0.8361,0.9611,0.7944,0.9028,2018,"MT"
"59863",0.8611,0.0667,0,0,0.1556,2018,"MT"
"59864",0.9306,0.7778,0.925,0.9833,0.9944,2018,"MT"
"59865",0.9111,0.9222,0.9472,0.9778,0.9889,2018,"MT"
"59866",0.8806,0.9833,0.4028,0.7722,0.875,2018,"MT"
"59867",0.0028,0.0083,0,0.1361,0,2018,"MT"
"59868",0.6556,0.7111,0.5444,0.825,0.7778,2018,"MT"
"59870",0.6361,0.9417,0.3583,0.8167,0.775,2018,"MT"
"59871",0.6444,0.9583,0.2639,0.8444,0.7861,2018,"MT"
"59872",0.8583,0.9528,0.825,0.9806,0.9667,2018,"MT"
"59873",0.8694,0.8528,0.3472,0.7694,0.8278,2018,"MT"
"59874",0.6944,0.3861,0.5972,0.3,0.4528,2018,"MT"
"59875",0.825,0.7972,0.4722,0.5639,0.6917,2018,"MT"
"59901",0.6056,0.5833,0.8194,0.8694,0.8417,2018,"MT"
"59910",0.2944,0.3389,0.6444,0.1333,0.2306,2018,"MT"
"59911",0.3833,0.5917,0.8528,0.8417,0.7889,2018,"MT"
"59912",0.7,0.3472,0.7528,0.8472,0.8167,2018,"MT"
"59913",0.3806,0.1944,0.5778,0.6333,0.4667,2018,"MT"
"59914",0.5167,0.3611,0.6056,0.2917,0.3583,2018,"MT"
"59915",0.925,0.9667,0.6806,0.2472,0.7056,2018,"MT"
"59916",0.1472,0.2806,0.1944,0.4917,0.2444,2018,"MT"
"59917",0.9611,0.9778,0.8806,0.725,0.9556,2018,"MT"
"59918",0.8389,0.875,0.5556,0.5722,0.7278,2018,"MT"
"59919",0.6,0.325,0.2194,0.3917,0.3639,2018,"MT"
"59920",0.4917,0.1528,0.8333,0.5917,0.5389,2018,"MT"
"59922",0.4583,0.9111,0.2667,0.7167,0.6278,2018,"MT"
"59923",0.9,0.8167,0.7722,0.9028,0.9417,2018,"MT"
"59925",0.8056,0.175,0.3306,0.9278,0.7222,2018,"MT"
"59926",0.9806,0.0778,0.6306,0.2583,0.525,2018,"MT"
"59927",0.25,0.2111,0.6083,0.625,0.4333,2018,"MT"
"59928",0.1083,0.4444,0.6028,0.525,0.3528,2018,"MT"
"59929",0.2889,0.7361,0,0.4972,0.3667,2018,"MT"
"59930",0.8,0.925,0.5472,0.4056,0.6556,2018,"MT"
"59931",0.2167,0.6389,0.5389,0.4944,0.4278,2018,"MT"
"59932",0.0944,0.8944,0,0.0556,0.1083,2018,"MT"
"59933",0.9778,0.1667,0,0.0833,0.325,2018,"MT"
"59934",0.6972,0.775,0.1944,0.4611,0.5444,2018,"MT"
"59935",0.775,0.7806,0.4556,0.7972,0.8111,2018,"MT"
"59936",0.7806,0.0472,0.3778,0.65,0.4944,2018,"MT"
"59937",0.3528,0.1889,0.7361,0.7833,0.6167,2018,"MT"
"68001",0.2241,0.0552,0,0.1672,0.0517,2018,"NE"
"68002",0.5,0.2155,0.3379,0.4103,0.3293,2018,"NE"
"68003",0.2621,0.8052,0.4224,0.9138,0.7052,2018,"NE"
"68004",0.2,0.4552,0.2086,0.4983,0.2776,2018,"NE"
"68005",0.8052,0.6776,0.9103,0.9276,0.9328,2018,"NE"
"68007",0.0448,0.3224,0.6638,0.5293,0.3345,2018,"NE"
"68008",0.3517,0.781,0.6776,0.8931,0.8052,2018,"NE"
"68010",0.8741,0.5,0.581,0.5017,0.6672,2018,"NE"
"68014",0.7741,0.7707,0,0.0724,0.2966,2018,"NE"
"68015",0.4759,0.7345,0.3948,0.3483,0.4103,2018,"NE"
"68016",0.1534,0.8879,0.2483,0.3103,0.2603,2018,"NE"
"68017",0.5466,0.2328,0.5983,0.3224,0.3776,2018,"NE"
"68018",0.1155,0.1776,0,0.3586,0.1052,2018,"NE"
"68019",0.5224,0.631,0.381,0.1983,0.3224,2018,"NE"
"68020",0.7897,0.6552,0.4724,0.5845,0.669,2018,"NE"
"68022",0.0379,0.3431,0.7328,0.7534,0.5,2018,"NE"
"68023",0.15,0.1,0.6948,0.519,0.3276,2018,"NE"
"68025",0.9052,0.7379,0.9155,0.95,0.9603,2018,"NE"
"68028",0.0293,0.3103,0.681,0.7069,0.4276,2018,"NE"
"68029",0.4397,0.2638,0.381,0.2931,0.2552,2018,"NE"
"68030",0.4414,0.719,0.7224,0.5448,0.6397,2018,"NE"
"68031",0.1207,0.5448,0.6103,0.7086,0.5397,2018,"NE"
"68033",0.2345,0.0345,0.5707,0.1931,0.1241,2018,"NE"
"68034",0.0966,0.4483,0.35,0.0862,0.1034,2018,"NE"
"68036",0.7569,0.7328,0.5569,0.3431,0.5776,2018,"NE"
"68037",0.3207,0.5259,0.6259,0.8586,0.7172,2018,"NE"
"68038",0.419,0.9086,0.7897,0.7672,0.819,2018,"NE"
"68039",0.9966,0.9534,0.8397,0.9759,0.9966,2018,"NE"
"68040",0.6069,0.0655,0.1914,0,0.0759,2018,"NE"
"68041",0.7397,0.5672,0.6,0.3931,0.5793,2018,"NE"
"68042",0.531,0.3638,0.431,0.4741,0.4328,2018,"NE"
"68044",0.6638,0.6052,0.8552,0.5414,0.7034,2018,"NE"
"68045",0.869,0.9224,0.4776,0.8362,0.8776,2018,"NE"
"68046",0.1069,0.3241,0.7741,0.7931,0.619,2018,"NE"
"68047",0.4207,0.4672,0.8397,0.7379,0.731,2018,"NE"
"68048",0.5086,0.4138,0.719,0.8672,0.7862,2018,"NE"
"68050",0.7931,0.8793,0.1776,0.4448,0.5862,2018,"NE"
"68055",0.8069,0.5483,0.9,0.5086,0.7448,2018,"NE"
"68057",0.5741,0.6707,0.631,0.681,0.6948,2018,"NE"
"68058",0.281,0.0879,0.1534,0.5224,0.1948,2018,"NE"
"68059",0.0776,0.1362,0.5517,0.7,0.3707,2018,"NE"
"68061",0.8155,0.9121,0.3397,0.8379,0.8397,2018,"NE"
"68062",0.4621,0.3086,0.2,0.3379,0.2586,2018,"NE"
"68063",0.9638,0.9966,0.9431,0.631,0.9552,2018,"NE"
"68064",0.6897,0.6069,0.7207,0.8776,0.8517,2018,"NE"
"68065",0.481,0.4345,0.2414,0.4052,0.3397,2018,"NE"
"68066",0.6483,0.7741,0.7086,0.719,0.7983,2018,"NE"
"68067",0.9931,0.8362,0.8655,0.869,0.9776,2018,"NE"
"68068",0.1034,0.881,0.4155,0.6293,0.4672,2018,"NE"
"68069",0.1138,0.5845,0.6862,0.6414,0.5086,2018,"NE"
"68070",0.4569,0.9776,0.431,0.3241,0.4914,2018,"NE"
"68071",0.9897,0.7828,0.9379,0.9914,0.9931,2018,"NE"
"68072",0.1914,0.919,0.2638,0,0.1345,2018,"NE"
"68073",0.1948,0.2966,0.7345,0.1052,0.2121,2018,"NE"
"68102",0.7448,0.0276,0.9621,0.8897,0.7897,2018,"NE"
"68104",0.969,0.8259,0.981,0.8983,0.9793,2018,"NE"
"68105",0.9655,0.5207,0.9845,0.9621,0.9741,2018,"NE"
"68106",0.6224,0.1345,0.8948,0.8724,0.8155,2018,"NE"
"68107",0.9879,0.7397,0.9983,0.9034,0.9828,2018,"NE"
"68108",0.9862,0.7638,0.9931,0.9241,0.9862,2018,"NE"
"68110",0.9983,0.8966,0.9707,0.9862,1,2018,"NE"
"68111",0.9948,0.9586,0.9828,0.9069,0.9948,2018,"NE"
"68112",0.9466,0.8845,0.95,0.981,0.9879,2018,"NE"
"68113",0.6086,0.1707,0.5845,0.6103,0.55,2018,"NE"
"68114",0.2983,0.331,0.8776,0.8879,0.7707,2018,"NE"
"68116",0.0983,0.231,0.8448,0.6052,0.4586,2018,"NE"
"68117",0.9534,0.9172,0.9724,0.7207,0.95,2018,"NE"
"68118",0.0638,0.1448,0.7517,0.5897,0.381,2018,"NE"
"68122",0.5534,0.5759,0.9241,0.6586,0.7552,2018,"NE"
"68123",0.1672,0.3793,0.8724,0.581,0.5483,2018,"NE"
"68124",0.319,0.5586,0.7914,0.881,0.7776,2018,"NE"
"68127",0.4603,0.319,0.8793,0.6759,0.6914,2018,"NE"
"68128",0.169,0.419,0.8328,0.6379,0.569,2018,"NE"
"68130",0.0569,0.2569,0.8017,0.5362,0.3879,2018,"NE"
"68131",0.9828,0.2793,0.9897,0.9569,0.9672,2018,"NE"
"68132",0.6586,0.1241,0.9466,0.9345,0.8483,2018,"NE"
"68133",0.1,0.2431,0.7966,0.7034,0.5172,2018,"NE"
"68134",0.8397,0.3655,0.919,0.8207,0.8741,2018,"NE"
"68135",0.0534,0.2172,0.7759,0.4138,0.2845,2018,"NE"
"68136",0.0672,0.3879,0.6966,0.4862,0.3534,2018,"NE"
"68137",0.2466,0.469,0.7845,0.8,0.6983,2018,"NE"
"68138",0.2672,0.3603,0.8034,0.6241,0.5828,2018,"NE"
"68142",0.2724,0.1276,0.8672,0.3328,0.3517,2018,"NE"
"68144",0.1276,0.4241,0.7879,0.7638,0.6293,2018,"NE"
"68147",0.9431,0.5086,0.9655,0.7879,0.9293,2018,"NE"
"68152",0.4793,0.9362,0.9276,0.9172,0.9017,2018,"NE"
"68154",0.1241,0.1224,0.8397,0.7603,0.5603,2018,"NE"
"68157",0.6034,0.2862,0.9638,0.7621,0.8017,2018,"NE"
"68164",0.3121,0.2345,0.8534,0.65,0.6069,2018,"NE"
"68178",0.4862,0.0034,0.8603,0.2552,0.1655,2018,"NE"
"68301",0.3397,0.1086,0.5914,0.6862,0.4638,2018,"NE"
"68303",0.6603,0.15,0.4638,0.1328,0.2483,2018,"NE"
"68304",0.0621,0.0931,0.1483,0.0569,0.0293,2018,"NE"
"68305",0.6966,0.9259,0.6172,0.8431,0.8638,2018,"NE"
"68307",0.7483,0.5034,0.1638,0.5397,0.5034,2018,"NE"
"68309",0.9448,0.4931,0.4155,0.0793,0.4569,2018,"NE"
"68310",0.8655,0.7845,0.6517,0.7138,0.8431,2018,"NE"
"68313",0.4103,0.0966,0.5431,0.4638,0.3431,2018,"NE"
"68314",0.8362,0.5155,0.1069,0.1034,0.3155,2018,"NE"
"68315",0.181,0.0914,0,0.1431,0.0569,2018,"NE"
"68316",0.2914,0.0672,0.8517,0.3345,0.3086,2018,"NE"
"68317",0.119,0.4948,0.5776,0.3828,0.2914,2018,"NE"
"68318",0.9362,0.5328,0.1638,0.5776,0.6741,2018,"NE"
"68319",0.2276,0.3966,0.3224,0.4293,0.2759,2018,"NE"
"68320",0.2155,0.2,0,0.2983,0.1207,2018,"NE"
"68321",0.769,0.8207,0.6293,0.1534,0.5431,2018,"NE"
"68322",0.2328,0.8897,0,0,0.1103,2018,"NE"
"68323",0.3414,0.5948,0.2155,0.6138,0.4345,2018,"NE"
"68324",0.0121,0.1293,0,0.1569,0.0241,2018,"NE"
"68325",0.1621,0.1793,0,0.069,0.0483,2018,"NE"
"68326",0.1052,0.2034,0.4224,0,0.05,2018,"NE"
"68327",0.7603,0.831,0.3086,0.2914,0.481,2018,"NE"
"68328",0.6862,0.9069,0.4448,0.4948,0.6379,2018,"NE"
"68329",0.6828,0.9862,0.1914,0.4241,0.6034,2018,"NE"
"68331",0.3707,0.5172,0.4293,0.1517,0.2362,2018,"NE"
"68332",0.9845,0.5397,0.3724,0.2138,0.6138,2018,"NE"
"68333",0.9345,0.4638,0.9879,0.9655,0.9621,2018,"NE"
"68335",0.7793,0.6983,0.3086,0.2897,0.4431,2018,"NE"
"68336",0.0259,0.0983,0.2414,0.1345,0.0362,2018,"NE"
"68337",0.631,0.281,0.4155,0.3172,0.3466,2018,"NE"
"68338",0.3276,0.3914,0.8276,0.2172,0.3897,2018,"NE"
"68339",0.031,0.1172,0.6362,0.6672,0.3241,2018,"NE"
"68340",0.5621,0.9052,0.3328,0.6517,0.6552,2018,"NE"
"68341",0.2034,0.1828,0.3155,0.1103,0.0948,2018,"NE"
"68342",0.0707,0.3362,0.6914,0.2052,0.1879,2018,"NE"
"68343",0.3931,0.2379,0.8155,0.0931,0.3017,2018,"NE"
"68344",0.4948,0.75,0.3638,0.1207,0.2931,2018,"NE"
"68345",0.2655,0.3397,0.1776,0.1483,0.1328,2018,"NE"
"68346",0.8103,0.1397,0.7138,0.1914,0.4362,2018,"NE"
"68347",0.0845,0.1328,0.5103,0.1121,0.0879,2018,"NE"
"68348",0.2707,0.2397,0.1534,0.3638,0.1724,2018,"NE"
"68349",0.0466,0.1414,0.3466,0.5552,0.1707,2018,"NE"
"68350",0.0552,0.9397,0,0,0.069,2018,"NE"
"68351",0.1103,0.2448,0.0966,0.5241,0.1776,2018,"NE"
"68352",0.8638,0.9655,0.769,0.819,0.9379,2018,"NE"
"68354",0.6397,0.4983,0.2948,0.5879,0.5414,2018,"NE"
"68355",0.7086,0.931,0.7017,0.6017,0.7759,2018,"NE"
"68357",0.0345,0.5603,0,0,0.031,2018,"NE"
"68358",0.0397,0.219,0.7276,0.6034,0.3672,2018,"NE"
"68359",0.5138,0.6121,0.4397,0.6914,0.6276,2018,"NE"
"68360",0.1603,0.1017,0.2724,0.1466,0.0793,2018,"NE"
"68361",0.4259,0.9603,0.6793,0.7517,0.8069,2018,"NE"
"68362",0.0362,0.0431,0,0,0.0103,2018,"NE"
"68364",0.0414,0.9621,0.3034,0.0534,0.1362,2018,"NE"
"68365",0.7293,0.3034,0.2569,0.1172,0.2534,2018,"NE"
"68366",0.6655,0.3897,0.5759,0.6948,0.6655,2018,"NE"
"68367",0.5155,0.2776,0.35,0.5052,0.4034,2018,"NE"
"68368",0.1724,0.0948,0.1224,0.0621,0.0448,2018,"NE"
"68370",0.3672,0.7448,0.7052,0.8293,0.7845,2018,"NE"
"68371",0.5948,0.9155,0.781,0.5862,0.7586,2018,"NE"
"68372",0.2603,0.3741,0.5466,0.6569,0.4897,2018,"NE"
"68375",0.85,0.9897,0.4224,0.4379,0.7224,2018,"NE"
"68376",0.5724,0.7207,0.3224,0.9224,0.7638,2018,"NE"
"68377",0.2207,0.1638,0.7983,0.119,0.2086,2018,"NE"
"68378",0.3241,0.4034,0.2345,0.1741,0.1569,2018,"NE"
"68379",0.1931,0.3534,0.9586,0.0603,0.2741,2018,"NE"
"68380",0.3586,0.7879,0.1224,0.0517,0.1517,2018,"NE"
"68381",0.9759,0.7052,0,0.4069,0.6466,2018,"NE"
"68382",0.1759,0.0397,0,0,0.019,2018,"NE"
"68401",0.3086,0.8707,0.4138,0.0983,0.269,2018,"NE"
"68402",0.1259,0.35,0.1397,0.6069,0.281,2018,"NE"
"68403",0.0483,0.1914,0.1155,0.1948,0.0621,2018,"NE"
"68404",0.0793,0.5552,0.1224,0.0552,0.0672,2018,"NE"
"68405",0.6466,0.5897,0.4034,0.9103,0.7655,2018,"NE"
"68406",0.8759,0.6,0.1397,0.5983,0.6448,2018,"NE"
"68407",0.3379,0.119,0.1397,0.2138,0.1224,2018,"NE"
"68409",0.2138,0.3069,0.6621,0.3448,0.3172,2018,"NE"
"68410",0.8845,0.8759,0.8983,0.8707,0.9483,2018,"NE"
"68413",0.0586,0.0569,0.3466,0.2397,0.0552,2018,"NE"
"68414",0.6052,0.7983,0.5017,0.3121,0.4793,2018,"NE"
"68415",0.4534,0.3845,0,0.269,0.1845,2018,"NE"
"68416",0.5793,0.0121,0.9776,0.0948,0.2207,2018,"NE"
"68417",0.6793,0.9,0.2724,0.3293,0.4724,2018,"NE"
"68418",0.6569,0.3862,0.3397,0.0828,0.2345,2018,"NE"
"68419",0.2052,0.131,0.1534,0.0569,0.0586,2018,"NE"
"68420",0.8914,0.6448,0.7138,0.9483,0.931,2018,"NE"
"68421",0.919,0.0379,0.5121,0.7017,0.6586,2018,"NE"
"68422",0.019,0.081,0.2569,0.1,0.0276,2018,"NE"
"68423",0.131,0.2207,0.0966,0.3276,0.1155,2018,"NE"
"68424",0.3983,0.2,0.3741,0.1552,0.1603,2018,"NE"
"68428",0.1897,0.0776,0.6069,0.0776,0.1086,2018,"NE"
"68430",0.1569,0.0362,0.2724,0.131,0.0466,2018,"NE"
"68431",0.6,0.9086,0.5328,0.3172,0.5276,2018,"NE"
"68433",0.9569,0.8069,0.1914,0.1414,0.5466,2018,"NE"
"68434",0.3034,0.1948,0.7034,0.7655,0.6155,2018,"NE"
"68436",0.3362,0.3345,0.3397,0.05,0.1259,2018,"NE"
"68437",0.5879,0.1052,0.3155,0.1224,0.1534,2018,"NE"
"68438",0.0879,0.1931,0.2483,0.0741,0.0603,2018,"NE"
"68439",0.3293,0.5569,0.3224,0.1655,0.2,2018,"NE"
"68440",0.8879,0.3328,0.2948,0,0.2672,2018,"NE"
"68441",0.3155,0.8172,0,0.4466,0.35,2018,"NE"
"68442",0.7034,0.681,0.3638,0.5534,0.6,2018,"NE"
"68443",0.0724,0.4328,0.2345,0.5207,0.219,2018,"NE"
"68444",0.4586,0.1121,0,0,0.0638,2018,"NE"
"68445",0.3948,0.7586,0.7483,0,0.3052,2018,"NE"
"68446",0.0741,0.769,0.2155,0.7914,0.4879,2018,"NE"
"68447",0.981,0.4121,0.55,0.5069,0.75,2018,"NE"
"68448",0.9224,0.8621,0.2241,0.5,0.6897,2018,"NE"
"68450",0.9069,0.6431,0.9603,0.9948,0.9759,2018,"NE"
"68452",0.8897,0.2897,0.3586,0.0914,0.3603,2018,"NE"
"68453",0.4724,0.5276,0.4,0.0638,0.1983,2018,"NE"
"68454",0.0603,0.6276,0.4879,0.6,0.3914,2018,"NE"
"68455",0.2362,0.45,0.1534,0.1241,0.1276,2018,"NE"
"68456",0.5586,0.7534,0.3155,0.5759,0.5655,2018,"NE"
"68457",0.7017,0.3017,0.2086,0.2879,0.3138,2018,"NE"
"68458",0.3259,0.5293,0.1328,0.4362,0.2948,2018,"NE"
"68460",0.069,0.3828,0.6138,0.3603,0.25,2018,"NE"
"68461",0.0914,1,0,0,0.1414,2018,"NE"
"68462",0.3069,0.5534,0.2948,0.7569,0.5552,2018,"NE"
"68463",0.2293,0.4793,0.5534,0.5466,0.4259,2018,"NE"
"68464",0.331,0.6017,0.4034,0.1121,0.2017,2018,"NE"
"68465",0.7759,0.6638,0.6155,0.6155,0.7259,2018,"NE"
"68466",0.8155,0.6362,0.6448,0.6345,0.7517,2018,"NE"
"68467",0.6017,0.5621,0.8103,0.9155,0.8586,2018,"NE"
"68502",0.819,0.269,0.9362,0.9017,0.8897,2018,"NE"
"68503",0.9793,0.3569,0.9793,0.9552,0.969,2018,"NE"
"68504",0.9207,0.2552,0.9328,0.9793,0.9466,2018,"NE"
"68505",0.6345,0.4103,0.819,0.7586,0.7793,2018,"NE"
"68506",0.25,0.5828,0.8052,0.8345,0.7431,2018,"NE"
"68507",0.6517,0.4431,0.7828,0.8121,0.8207,2018,"NE"
"68508",0.9914,0.0241,0.9569,0.9414,0.9103,2018,"NE"
"68510",0.6207,0.3724,0.8966,0.8759,0.85,2018,"NE"
"68512",0.2379,0.3948,0.8931,0.7276,0.6724,2018,"NE"
"68514",0.0069,0.0155,0,0,0.0034,2018,"NE"
"68516",0.1483,0.2879,0.8155,0.7724,0.6362,2018,"NE"
"68517",0.0138,0.1069,0,0,0.0086,2018,"NE"
"68520",0.05,0.1621,0.2414,0.0741,0.0431,2018,"NE"
"68521",0.8586,0.4086,0.9414,0.9431,0.9345,2018,"NE"
"68522",0.8534,0.3379,0.9534,0.9379,0.9172,2018,"NE"
"68523",0.0207,0.0828,0.4724,0,0.0224,2018,"NE"
"68524",0.5034,0.6379,0.8759,0.7897,0.8259,2018,"NE"
"68526",0.0328,0.369,0.7724,0.4828,0.3362,2018,"NE"
"68527",0.0155,0.019,0.1,0,0.0052,2018,"NE"
"68528",0.8724,0.3517,0.9086,0.9638,0.9397,2018,"NE"
"68531",0.0276,0.0103,0.5931,0.2552,0.0328,2018,"NE"
"68532",0.0655,0.0259,0.7948,0.1741,0.1,2018,"NE"
"68601",0.7707,0.4017,0.9534,0.9448,0.9086,2018,"NE"
"68620",0.231,0.3621,0.2,0.831,0.5259,2018,"NE"
"68621",0.1172,0.6345,0.2724,0.2,0.1431,2018,"NE"
"68622",0.1759,0.8224,0.1328,0.3552,0.2621,2018,"NE"
"68623",0.781,0.3483,0.4431,0.3845,0.4759,2018,"NE"
"68624",0.2845,0.2241,0.7983,0.4172,0.4138,2018,"NE"
"68626",0.4638,0.6224,0.3638,0.3707,0.3931,2018,"NE"
"68627",0.2414,0.2759,0.6897,0.4345,0.3948,2018,"NE"
"68628",0.4086,0.2103,0.8362,0.5103,0.531,2018,"NE"
"68629",0.5276,0.1517,0.3638,0.7414,0.5345,2018,"NE"
"68631",0.8862,0.2586,0.9034,0.4397,0.7207,2018,"NE"
"68632",0.7552,0.8983,0.7397,0.8966,0.8983,2018,"NE"
"68633",0.6259,0.7862,0.4448,0.5345,0.6103,2018,"NE"
"68634",0.3569,0.4586,0.4034,0.2741,0.2638,2018,"NE"
"68635",0.3862,0.1431,0.2948,0.0483,0.0914,2018,"NE"
"68636",0.5603,0.5879,0.1483,0.3897,0.3741,2018,"NE"
"68637",0.681,0.3276,0.1914,0.3707,0.3621,2018,"NE"
"68638",0.6276,0.9431,0.2483,0.6845,0.6862,2018,"NE"
"68640",0.5845,0.7121,0.6052,0.6603,0.6931,2018,"NE"
"68641",0.381,0.6138,0.4862,0.3155,0.3569,2018,"NE"
"68642",0.2862,0.2672,0.0948,0.5328,0.2724,2018,"NE"
"68643",0.1655,0.0638,0.2241,0.419,0.1293,2018,"NE"
"68644",0.5259,0.2948,0.3948,0.2672,0.2828,2018,"NE"
"68647",0.6241,0.4379,0.35,0.3414,0.3862,2018,"NE"
"68648",0.6914,0.1552,0,0.1707,0.1672,2018,"NE"
"68649",0.3138,0.6655,0.2,0.7759,0.5741,2018,"NE"
"68651",0.4362,0.6172,0.2897,0.8845,0.6879,2018,"NE"
"68652",0.4069,0.4172,0.6828,0.2328,0.3638,2018,"NE"
"68653",0.5397,0.8741,0.1069,0.6483,0.5931,2018,"NE"
"68654",0.8086,0.3776,0.4569,0.6931,0.681,2018,"NE"
"68655",0.6138,0.3155,0.269,0.0638,0.1741,2018,"NE"
"68658",0.4172,0.1466,0.2948,0.3655,0.2224,2018,"NE"
"68659",0.4466,0.2138,0.8448,0.1828,0.3845,2018,"NE"
"68660",0.4845,0.6914,0.6379,0.8224,0.7724,2018,"NE"
"68661",0.9552,0.3759,0.9983,0.9776,0.9707,2018,"NE"
"68662",0.9241,0.7345,0.8828,0.4672,0.8345,2018,"NE"
"68663",0.7121,0.4259,0.6241,0.5707,0.6517,2018,"NE"
